,Unnamed: 0,CMPLNT_NUM,CMPLNT_FR_DT,OFNS_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,STATION_NAME
778472,4291486,516696551,01/08/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,987772.0,191476.0,40.69224167400005,-73.987300996,"(40.69224167400005, -73.987300996)",JAY STREET-BOROUGH HALL
778538,4291566,688774122,01/06/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,BROOKLYN,998241.0,187165.0,40.68039860900007,-73.94955839299999,"(40.68039860900007, -73.94955839299998)",NOSTRAND AVENUE
778577,4291613,936937145,01/12/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,996260.0,184898.0,40.67417911500007,-73.95670471499993,"(40.67417911500007, -73.95670471499993)",PARK PLACE
778579,4291616,744688156,01/07/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,997535.0,230317.0,40.798841208000056,-73.95201858499998,"(40.798841208000056, -73.95201858499998)",110 ST.-CENTRAL PARK NORTH
778589,4291626,592876682,01/14/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,1011359.0,174331.0,40.645141680000044,-73.90231447799994,"(40.645141680000044, -73.90231447799994)",ROCKAWAY PKWY-CANARSIE
778617,4291661,552134940,01/14/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,986754.0,191591.0,40.692557669000045,-73.99097189599996,"(40.692557669000045, -73.99097189599996)",BOROUGH HALL
778627,4291672,819050056,01/11/2019,OTHER OFFENSES RELATED TO THEF,COMPLETED,MISDEMEANOR,MANHATTAN,995824.0,230943.0,40.80056181400005,-73.95819730799997,"(40.80056181400005, -73.95819730799997)",110 ST.-CATHEDRAL PKWY.
778655,4291701,985810680,01/15/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,984869.0,185103.0,40.67474991700004,-73.99776989499998,"(40.67474991700004, -73.99776989499998)",SMITH-9 STREETS
778667,4291715,945209795,01/03/2019,FORGERY,COMPLETED,FELONY,BROOKLYN,987772.0,191476.0,40.69224167400005,-73.987300996,"(40.69224167400005, -73.987300996)",JAY STREET-BOROUGH HALL
778731,4291787,206748938,01/08/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,986848.0,212883.0,40.75099904800004,-73.99062471199994,"(40.75099904800004, -73.99062471199994)",34 ST.-PENN STATION
778740,4291797,713937749,01/13/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,990886.0,213048.0,40.751449824000076,-73.97605054499998,"(40.751449824000076, -73.97605054499998)",42 ST.-GRAND CENTRAL
778749,4291810,367310256,01/04/2019,FRAUDS,COMPLETED,MISDEMEANOR,MANHATTAN,982501.0,199466.0,40.714172880000035,-74.00631047399997,"(40.714172880000035, -74.00631047399997)",CHAMBERS ST.-WORLD TRADE CENTE
778754,4291816,731833276,01/13/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,1019779.0,185370.0,40.675411501000035,-73.87191497999999,"(40.675411501000035, -73.87191497999999)",EUCLID AVENUE
778757,4291819,367551172,01/10/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,996606.0,232352.0,40.80442807300005,-73.95537020999996,"(40.80442807300005, -73.95537020999996)",116 STREET
778761,4291823,876304174,01/09/2019,ROBBERY,COMPLETED,FELONY,MANHATTAN,997535.0,230317.0,40.798841208000056,-73.95201858499998,"(40.798841208000056, -73.95201858499998)",110 ST.-CENTRAL PARK NORTH
778777,4291841,482810808,01/03/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,MANHATTAN,989219.0,223014.0,40.778805016000035,-73.98205977899994,"(40.778805016000035, -73.98205977899994)",72 STREET
778787,4291852,153148428,01/08/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,981925.0,199538.0,40.71437036900005,-74.008388257,"(40.71437036900005, -74.008388257)",CHAMBERS ST.-WORLD TRADE CENTE
778791,4291856,389445255,01/16/2019,FORGERY,COMPLETED,FELONY,BRONX,1010257.0,248767.0,40.84945291600008,-73.90599768399994,"(40.84945291600008, -73.90599768399994)",TREMONT AVENUE
778806,4291872,214933502,01/13/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,995969.0,200806.0,40.71784327200004,-73.957726112,"(40.71784327200004, -73.957726112)",BEDFORD AVENUE
778842,4291914,901090023,01/02/2019,CRIMINAL TRESPASS,COMPLETED,MISDEMEANOR,BRONX,1007034.0,236608.0,40.81608887400005,-73.917688689,"(40.81608887400005, -73.917688689)",3 AVENUE-149 STREET
778901,4291986,186228868,01/15/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,995908.0,183618.0,40.67066627200006,-73.95797590799998,"(40.67066627200006, -73.95797590799998)",FRANKLIN AVENUE
778916,4292003,562181340,01/11/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,BRONX,1026729.0,256481.0,40.87056161800007,-73.84640992199995,"(40.87056161800007, -73.84640992199996)",GUN HILL ROAD
778926,4292018,969113717,01/08/2019,GRAND LARCENY,COMPLETED,FELONY,QUEENS,1020429.0,212242.0,40.74916603900005,-73.86942725099993,"(40.74916603900005, -73.86942725099993)",JUNCTION BLVD.
779030,4292145,280359436,01/14/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,995369.0,221138.0,40.77365029300007,-73.95985695199995,"(40.77365029300007, -73.95985695199995)",77 STREET
779063,4292189,101281561,01/12/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,QUEENS,1031253.0,179962.0,40.66051428600008,-73.83058757999999,"(40.66051428600008, -73.83058757999999)",HOWARD BEACH-JFK AIRPORT
779066,4292193,954325324,01/12/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,MANHATTAN,987636.0,212439.0,40.74978011300004,-73.98778087399995,"(40.74978011300004, -73.98778087399995)",34 ST.-HERALD SQ.
779183,4292320,743207585,01/06/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,1005983.0,186617.0,40.678878851000036,-73.92164721999995,"(40.678878851000036, -73.92164721999995)",RALPH AVENUE
779186,4292323,111216909,01/14/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,997535.0,230317.0,40.798841208000056,-73.95201858499998,"(40.798841208000056, -73.95201858499998)",110 ST.-CENTRAL PARK NORTH
779203,4292344,933742085,01/12/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,983024.0,177659.0,40.654317721000034,-74.00441992599998,"(40.654317721000034, -74.00441992599998)",36 STREET
779204,4292345,888281575,01/12/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,996077.0,161202.0,40.60913892400004,-73.95740597499997,"(40.60913892400004, -73.95740597499997)",KINGS HIGHWAY
779275,4292424,129773576,01/16/2019,THEFT OF SERVICES,COMPLETED,MISDEMEANOR,MANHATTAN,990886.0,213048.0,40.751449824000076,-73.97605054499998,"(40.751449824000076, -73.97605054499998)",42 ST.-GRAND CENTRAL
779285,4292435,961278799,01/08/2019,ROBBERY,COMPLETED,FELONY,MANHATTAN,984338.0,208351.0,40.738560221000064,-73.99968389599995,"(40.73856022100006, -73.99968389599996)",14 STREET
779349,4292505,957613345,01/16/2019,FORGERY,COMPLETED,FELONY,BRONX,1010257.0,248767.0,40.84945291600008,-73.90599768399994,"(40.84945291600008, -73.90599768399994)",TREMONT AVENUE
779370,4292531,165050400,01/05/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,MANHATTAN,988886.0,207857.0,40.737203099000055,-73.98327259799999,"(40.737203099000055, -73.98327259799999)",14 STREET
779372,4292534,803705410,01/14/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,995908.0,183618.0,40.67066627200006,-73.95797590799998,"(40.67066627200006, -73.95797590799998)",FRANKLIN AVENUE
779389,4292552,135551726,01/07/2019,DANGEROUS WEAPONS,COMPLETED,FELONY,MANHATTAN,984669.0,210807.0,40.745301320000074,-73.99848931699995,"(40.745301320000074, -73.99848931699995)",23 STREET
779398,4292563,787961484,01/10/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,QUEENS,1001602.0,212136.0,40.74893208000003,-73.93737631099998,"(40.74893208000003, -73.93737631099998)",QUEENS PLAZA
779465,4292642,705308150,01/07/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,993063.0,216978.0,40.76223477100008,-73.96818808299997,"(40.762234771000074, -73.96818808299997)",59 STREET
779496,4292679,438867863,01/12/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BRONX,1017689.0,241175.0,40.82859008200006,-73.87917218299998,"(40.82859008200006, -73.87917218299998)",ELDER AVENUE
779567,4292768,620899113,01/02/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,MANHATTAN,990910.0,222076.0,40.77622934100003,-73.97595497899994,"(40.77622934100003, -73.97595497899994)",72 STREET
779568,4292769,764699069,01/04/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,1012957.0,184994.0,40.67440421700008,-73.89651071499998,"(40.67440421700008, -73.89651071499998)",LIBERTY AVENUE
779582,4292787,400979070,01/11/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,987772.0,191476.0,40.69224167400005,-73.987300996,"(40.69224167400005, -73.987300996)",JAY STREET-BOROUGH HALL
779630,4292842,517883924,01/07/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,986848.0,212883.0,40.75099904800004,-73.99062471199994,"(40.75099904800004, -73.99062471199994)",34 ST.-PENN STATION
779652,4292867,585431360,01/16/2019,HARRASSMENT 2,COMPLETED,VIOLATION,QUEENS,1027498.0,202160.0,40.721461728000065,-73.84397926999998,"(40.721461728000065, -73.84397926999998)",71 AVE.-FOREST HILLS
779745,4292975,190317427,01/09/2019,FORGERY,COMPLETED,FELONY,BRONX,1013465.0,254827.0,40.86607576000005,-73.89437578699994,"(40.86607576000005, -73.89437578699994)",KINGSBRIDGE ROAD
779776,4293016,507289570,01/02/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,1001575.0,232339.0,40.804384046000045,-73.93742166899995,"(40.804384046000045, -73.93742166899995)",125 STREET
779777,4293017,544115348,01/04/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BRONX,1019444.0,245654.0,40.840876814000076,-73.87280713299998,"(40.840876814000076, -73.87280713299998)",EAST 180 STREET
779786,4293028,400641673,01/11/2019,FRAUDULENT ACCOSTING,COMPLETED,MISDEMEANOR,MANHATTAN,987866.0,214721.0,40.75604353500006,-73.98694954399997,"(40.75604353500006, -73.98694954399997)",42 ST.-TIMES SQUARE
779804,4293048,931702452,01/10/2019,ROBBERY,COMPLETED,FELONY,BROOKLYN,998413.0,174319.0,40.645138905000074,-73.94896524799998,"(40.645138905000074, -73.94896524799998)",BEVERLY ROAD
779826,4293078,221777933,01/11/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,999342.0,233575.0,40.807780622000045,-73.94548472699995,"(40.807780622000045, -73.94548472699995)",125 STREET
779861,4293116,644857877,01/10/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,981349.0,198508.0,40.71154309400004,-74.01046557799998,"(40.71154309400004, -74.01046557799998)",CHAMBERS ST.-WORLD TRADE CENTE
779868,4293124,857641811,01/07/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,MANHATTAN,1001575.0,232339.0,40.804384046000045,-73.93742166899995,"(40.804384046000045, -73.93742166899995)",125 STREET
779885,4293145,557357477,01/13/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,1022187.0,261218.0,40.88358389500007,-73.86280560099993,"(40.88358389500007, -73.86280560099993)",219 STREET
779933,4293204,992962116,01/10/2019,FORGERY,COMPLETED,FELONY,BRONX,1007034.0,236608.0,40.81608887400005,-73.917688689,"(40.81608887400005, -73.917688689)",3 AVENUE-149 STREET
779939,4293210,853905118,01/03/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,986739.0,202922.0,40.72365859400003,-73.99102179999993,"(40.72365859400003, -73.99102179999993)",2 AVENUE
779957,4293230,993411401,01/16/2019,FORGERY,COMPLETED,FELONY,BRONX,1004749.0,240880.0,40.827819901000055,-73.92593075599996,"(40.827819901000055, -73.92593075599996)",161 ST.-YANKEE STADIUM
779970,4293243,818044522,01/10/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,QUEENS,1027498.0,202160.0,40.721461728000065,-73.84397926999998,"(40.721461728000065, -73.84397926999998)",71 AVE.-FOREST HILLS
779983,4293257,313925163,01/15/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,1000555.0,230994.0,40.800694331000045,-73.94110928599997,"(40.800694331000045, -73.94110928599997)",125 STREET
780057,4293339,837755617,01/07/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,MANHATTAN,989780.0,218177.0,40.765528380000035,-73.98003814399993,"(40.765528380000035, -73.98003814399993)",57 STREET
780066,4293349,266675342,01/07/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,1017978.0,262492.0,40.88709771300007,-73.87802064599998,"(40.88709771300007, -73.87802064599998)",WOODLAWN
780091,4293378,625123215,01/08/2019,OFFENSES AGAINST PUBLIC ADMINI,COMPLETED,MISDEMEANOR,BROOKLYN,998767.0,169858.0,40.632893841000055,-73.94769920999995,"(40.632893841000055, -73.94769920999995)",FLATBUSH AVE.-BROOKLYN COLLEGE
780144,4293448,860717595,01/04/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BRONX,1019444.0,245654.0,40.840876814000076,-73.87280713299998,"(40.840876814000076, -73.87280713299998)",EAST 180 STREET
780151,4293457,251194379,01/10/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,1001324.0,249292.0,40.85091567800004,-73.93828516799994,"(40.85091567800004, -73.93828516799994)",181 STREET
780176,4293486,144490372,01/16/2019,FORGERY,COMPLETED,FELONY,MANHATTAN,1001575.0,232339.0,40.804384046000045,-73.93742166899995,"(40.804384046000045, -73.93742166899995)",125 STREET
780181,4293492,897405448,01/15/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,997406.0,230106.0,40.798262263000034,-73.95248492199994,"(40.79826226300003, -73.95248492199994)",110 ST.-CENTRAL PARK NORTH
780184,4293495,374317336,01/09/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,BROOKLYN,989472.0,148971.0,40.57557363000007,-73.98120362499998,"(40.57557363000007, -73.98120362499998)",STILLWELL AVENUE-CONEY ISLAND
780215,4293533,847689291,01/02/2019,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,992286.0,215574.0,40.758381891000056,-73.97099459299993,"(40.758381891000056, -73.97099459299993)",LEXINGTON AVENUE
780221,4293540,405794829,01/16/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,981009.0,198960.0,40.71278360900004,-74.01169220199995,"(40.71278360900004, -74.01169220199995)",CORTLANDT STREET
780300,4293637,626218162,01/05/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,987526.0,211899.0,40.74829799100007,-73.98817814399997,"(40.74829799100007, -73.98817814399997)",34 STREET
780376,4293724,876249328,01/10/2019,FORGERY,COMPLETED,FELONY,BRONX,1007034.0,236608.0,40.81608887400005,-73.917688689,"(40.81608887400005, -73.917688689)",3 AVENUE-149 STREET
780432,4293787,181390086,01/07/2019,HARRASSMENT 2,COMPLETED,VIOLATION,QUEENS,1038927.0,197178.0,40.70772410500007,-73.80278841599994,"(40.70772410500007, -73.80278841599994)",PARSONS BLVD.
780457,4293814,937616932,01/07/2019,HARRASSMENT 2,COMPLETED,VIOLATION,QUEENS,1038927.0,197178.0,40.70772410500007,-73.80278841599994,"(40.70772410500007, -73.80278841599994)",PARSONS/ARCHER-JAMAICA CENTER
780474,4293834,328457480,01/11/2019,CRIMINAL TRESPASS,COMPLETED,MISDEMEANOR,MANHATTAN,989294.0,215445.0,40.75803003100003,-73.98179465299995,"(40.75803003100003, -73.98179465299995)",47-50 STS./ROCKEFELLER CTR.
780494,4293856,403245398,01/07/2019,HARRASSMENT 2,COMPLETED,VIOLATION,MANHATTAN,993063.0,216978.0,40.76223477100008,-73.96818808299997,"(40.762234771000074, -73.96818808299997)",59 STREET
780501,4293866,996288430,01/03/2019,FRAUDS,ATTEMPTED,MISDEMEANOR,MANHATTAN,982501.0,199466.0,40.714172880000035,-74.00631047399997,"(40.714172880000035, -74.00631047399997)",CHAMBERS ST.-WORLD TRADE CENTE
780546,4293919,112108278,01/12/2019,FELONY ASSAULT,COMPLETED,FELONY,MANHATTAN,997615.0,222681.0,40.77788231200003,-73.95174483199997,"(40.77788231200003, -73.95174483199997)",86TH STREET
780567,4293944,817331951,01/07/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,982466.0,197787.0,40.709564416000035,-74.00643628099994,"(40.709564416000035, -74.00643628099994)",FULTON STREET
780575,4293953,167926644,01/11/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,981349.0,198508.0,40.71154309400004,-74.01046557799998,"(40.71154309400004, -74.01046557799998)",CHAMBERS ST.-WORLD TRADE CENTE
780598,4293979,147235509,01/12/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,MANHATTAN,987078.0,215157.0,40.757240531000036,-73.98979363699993,"(40.757240531000036, -73.98979363699993)",42 ST.-PORT AUTHORITY BUS TERM
780600,4293981,115456237,01/03/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,MANHATTAN,983551.0,208788.0,40.739759650000046,-74.00252386299998,"(40.739759650000046, -74.00252386299998)",14 STREET
780616,4294000,771395007,01/12/2019,BURGLARY,COMPLETED,FELONY,BROOKLYN,980275.0,174191.0,40.64479800400005,-74.01432523199999,"(40.64479800400005, -74.01432523199998)",53 STREET
780667,4294060,831075327,01/13/2019,GRAND LARCENY,COMPLETED,FELONY,QUEENS,1027679.0,214505.0,40.75534475800004,-73.84324659799995,"(40.75534475800004, -73.84324659799995)",WILLETS POINT-SHEA STADIUM
780688,4294084,853506591,01/06/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BRONX,1007027.0,245405.0,40.84023413800003,-73.91768411399994,"(40.84023413800003, -73.91768411399994)",170 STREET
780769,4294175,500575414,01/04/2019,OFF. AGNST PUB ORD SENSBLTY &,COMPLETED,MISDEMEANOR,BROOKLYN,990502.0,188496.0,40.68406075000007,-73.97745929199993,"(40.68406075000007, -73.97745929199993)",ATLANTIC AVENUE
780826,4294243,472381448,01/14/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,981009.0,198960.0,40.71278360900004,-74.01169220199995,"(40.71278360900004, -74.01169220199995)",CORTLANDT STREET
780828,4294245,717940756,01/08/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,988650.0,214286.0,40.754849215000036,-73.98411999099994,"(40.754849215000036, -73.98411999099994)",42 STREET
780850,4294267,210957857,01/09/2019,SEX CRIMES,COMPLETED,MISDEMEANOR,MANHATTAN,994276.0,218779.0,40.76717676000004,-73.96380668299997,"(40.76717676000004, -73.96380668299997)",86 STREET
780874,4294294,757186337,01/12/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,1001324.0,249292.0,40.85091567800004,-73.93828516799994,"(40.85091567800004, -73.93828516799994)",181 STREET
780878,4294299,516226624,01/05/2019,GRAND LARCENY,COMPLETED,FELONY,BROOKLYN,998285.0,199434.0,40.71407409000005,-73.94937419199994,"(40.71407409000005, -73.94937419199994)",LORIMER STREET
780985,4294420,698477870,01/14/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,MISDEMEANOR,QUEENS,998318.0,209802.0,40.74253166900007,-73.94923347999998,"(40.74253166900007, -73.94923347999998)",HUNTERS POINT AVENUE
781025,4294468,233830079,01/03/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,990886.0,213048.0,40.751449824000076,-73.97605054499998,"(40.751449824000076, -73.97605054499998)",42 ST.-GRAND CENTRAL
781032,4294477,876040980,01/01/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,992062.0,228791.0,40.79465928500008,-73.97178778199999,"(40.79465928500008, -73.97178778199999)",96 STREET
781041,4294486,702060562,01/04/2019,DANGEROUS DRUGS,COMPLETED,MISDEMEANOR,MANHATTAN,1000989.0,245670.0,40.84097499400008,-73.93950511099996,"(40.84097499400008, -73.93950511099996)",168 ST.-WASHINGTON HTS.
781085,4294539,260738226,01/06/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,989539.0,190263.0,40.68891138900005,-73.98093008899998,"(40.68891138900005, -73.98093008899998)",NEVINS STREET
781117,4294580,389121406,01/07/2019,GRAND LARCENY,COMPLETED,FELONY,QUEENS,1017225.0,209572.0,40.74185009100006,-73.881003933,"(40.74185009100006, -73.881003933)",ELMHURST AVE.
781202,4294676,781004517,01/12/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,QUEENS,1012629.0,212283.0,40.74930704500007,-73.89757815199994,"(40.74930704500007, -73.89757815199994)",65 STREET
781219,4294694,505047261,01/16/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,992286.0,215574.0,40.758381891000056,-73.97099459299993,"(40.758381891000056, -73.97099459299993)",LEXINGTON AVENUE
781224,4294699,502004105,01/09/2019,DANGEROUS WEAPONS,COMPLETED,MISDEMEANOR,BRONX,1026480.0,262584.0,40.88731363400007,-73.84727175799998,"(40.88731363400007, -73.84727175799998)",GUN HILL ROAD
781227,4294703,282702988,01/04/2019,FELONY ASSAULT,COMPLETED,FELONY,BRONX,1007034.0,236608.0,40.81608887400005,-73.917688689,"(40.81608887400005, -73.917688689)",3 AVENUE-149 STREET
781229,4294705,688392454,01/14/2019,PETIT LARCENY,COMPLETED,MISDEMEANOR,MANHATTAN,987078.0,215157.0,40.757240531000036,-73.98979363699993,"(40.757240531000036, -73.98979363699993)",42 ST.-PORT AUTHORITY BUS TERM
781245,4294725,880174692,01/05/2019,GRAND LARCENY,COMPLETED,FELONY,BRONX,1007921.0,232776.0,40.80556876900005,-73.91449769999997,"(40.80556876900005, -73.91449769999997)",CYPRESS AVENUE
781279,4294763,393513105,01/09/2019,HARRASSMENT 2,COMPLETED,VIOLATION,BROOKLYN,987076.0,194131.0,40.69952928300006,-73.98980968299998,"(40.69952928300006, -73.98980968299998)",HIGH STREET
781345,4294842,825892540,01/13/2019,GRAND LARCENY,COMPLETED,FELONY,QUEENS,1044584.0,199118.0,40.71301216400008,-73.78236702599996,"(40.71301216400008, -73.78236702599996)",179 ST.-JAMAICA
781421,4294926,725254047,01/06/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,987526.0,211899.0,40.74829799100007,-73.98817814399997,"(40.74829799100007, -73.98817814399997)",34 STREET
781428,4294934,145126825,01/12/2019,GRAND LARCENY,COMPLETED,FELONY,QUEENS,1008983.0,222055.0,40.77613961000004,-73.91070105099999,"(40.77613961000004, -73.91070105099999)",DITMARS BLVD.-ASTORIA
781454,4294964,268168919,01/13/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,999643.0,228852.0,40.79481676000006,-73.94440825399995,"(40.79481676000006, -73.94440825399995)",110 STREET
781457,4294967,442081215,01/10/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,BROOKLYN,989387.0,190637.0,40.68993802200004,-73.98147789399997,"(40.68993802200004, -73.98147789399997)",DEKALB AVENUE
781476,4294987,749237272,01/02/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,981604.0,198068.0,40.71033547800005,-74.00954559999997,"(40.71033547800005, -74.00954559999997)",FULTON STREET
781478,4294989,286234890,01/07/2019,CRIMINAL MISCHIEF & RELATED OF,COMPLETED,FELONY,MANHATTAN,981009.0,198960.0,40.71278360900004,-74.01169220199995,"(40.71278360900004, -74.01169220199995)",CORTLANDT STREET
781545,4295079,929275544,01/04/2019,GRAND LARCENY,COMPLETED,FELONY,MANHATTAN,989989.0,213543.0,40.752809101000025,-73.97928760899998,"(40.752809101000025, -73.97928760899998)",42 ST.-GRAND CENTRAL
781551,4295086,989779667,01/13/2019,ASSAULT 3 & RELATED OFFENSES,COMPLETED,MISDEMEANOR,MANHATTAN,992956.0,230416.0,40.799118632000045,-73.96855692299994,"(40.799118632000045, -73.96855692299994)",103 STREET
